,Usia,Gender,Gaji,Jumlah Anak
3473,38,P,1-3jt,3
3474,27,L,3-5jt,4
3475,33,L,3-5jt,6
3476,18,P,1-3jt,6
3477,31,L,1-3jt,1
3478,19,L,1-3jt,6
3479,18,P,5-10jt,4
3480,39,L,5-10jt,6
3481,55,L,1-3jt,4
3482,58,L,1-3jt,0
3483,25,L,3-5jt,0
3484,41,P,3-5jt,0
3485,26,P,5-10jt,3
3486,51,P,1-3jt,2
3487,21,L,1-3jt,5
3488,17,P,1-3jt,2
3489,18,P,5-10jt,6
3490,33,L,5-10jt,1
3491,53,L,5-10jt,2
3492,59,P,3-5jt,1
3493,49,P,1-3jt,6
3494,46,P,3-5jt,3
3495,51,P,1-3jt,4
3496,31,L,1-3jt,0
3497,19,P,3-5jt,5
3498,26,P,1-3jt,1
3499,22,L,5-10jt,3
3500,48,P,5-10jt,6
3501,32,P,3-5jt,6
3502,50,L,1-3jt,3
3503,24,L,5-10jt,6
3504,59,L,3-5jt,4
3505,25,P,1-3jt,5
3506,51,L,5-10jt,5
3507,57,L,1-3jt,2
3508,35,P,1-3jt,4
3509,20,P,1-3jt,1
3510,26,P,1-3jt,5
3511,31,P,1-3jt,1
3512,55,P,5-10jt,1
3513,57,L,1-3jt,2
3514,48,P,5-10jt,6
3515,32,P,1-3jt,0
3516,44,L,3-5jt,2
3517,53,P,3-5jt,0
3518,46,L,3-5jt,2
3519,28,P,5-10jt,2
3520,32,L,5-10jt,0
3521,22,P,1-3jt,3
3522,38,P,5-10jt,2
3523,36,L,3-5jt,4
3524,28,P,5-10jt,3
3525,40,L,5-10jt,1
3526,42,P,3-5jt,6
3527,30,P,3-5jt,6
3528,37,P,1-3jt,1
3529,18,P,3-5jt,4
3530,37,L,5-10jt,2
3531,21,L,3-5jt,6
3532,23,P,1-3jt,3
3533,32,P,1-3jt,4
3534,33,L,3-5jt,4
3535,34,L,5-10jt,4
3536,31,L,5-10jt,6
3537,26,L,5-10jt,2
3538,55,P,5-10jt,5
3539,58,L,5-10jt,1
3540,22,P,1-3jt,4
3541,46,L,1-3jt,5
3542,35,L,1-3jt,6
3543,23,L,3-5jt,2
3544,28,P,3-5jt,3
3545,53,P,5-10jt,6
3546,52,L,3-5jt,5
3547,29,P,3-5jt,5
3548,23,P,5-10jt,0
3549,43,P,3-5jt,3
3550,55,L,1-3jt,0
3551,50,P,5-10jt,5
3552,40,P,3-5jt,4
3553,42,P,3-5jt,6
3554,48,L,3-5jt,2
3555,47,L,5-10jt,6
3556,28,P,3-5jt,5
3557,47,L,5-10jt,6
3558,28,P,1-3jt,1
3559,19,L,5-10jt,0
3560,58,L,1-3jt,1
3561,21,L,1-3jt,2
3562,39,P,1-3jt,4
3563,35,L,1-3jt,2
3564,24,P,5-10jt,3
3565,57,P,1-3jt,6
3566,53,L,1-3jt,6
3567,30,L,1-3jt,3
3568,58,P,3-5jt,3
3569,52,L,1-3jt,6
3570,19,P,1-3jt,6
3571,42,L,3-5jt,4
3572,40,P,5-10jt,6
3573,57,L,3-5jt,5
3574,29,P,3-5jt,1
3575,29,P,3-5jt,6
3576,55,L,1-3jt,6
3577,34,P,3-5jt,3
3578,52,P,5-10jt,5
3579,29,L,5-10jt,2
3580,22,P,3-5jt,4
3581,17,L,1-3jt,2
3582,28,L,1-3jt,1
3583,19,P,1-3jt,4
3584,37,P,1-3jt,3
3585,36,L,5-10jt,1
3586,24,L,5-10jt,6
3587,45,P,1-3jt,5
3588,55,L,5-10jt,5
3589,58,L,1-3jt,2
3590,21,P,3-5jt,0
3591,37,L,3-5jt,4
3592,59,L,1-3jt,0
3593,42,P,1-3jt,5
3594,25,L,1-3jt,0
3595,25,L,1-3jt,2
3596,19,L,1-3jt,2
3597,25,P,3-5jt,5
3598,42,P,5-10jt,6
3599,45,P,1-3jt,5
3600,19,L,3-5jt,0
3601,26,P,3-5jt,0
3602,30,P,1-3jt,2
3603,59,L,1-3jt,6
3604,32,P,3-5jt,6
3605,44,L,5-10jt,0
3606,39,L,5-10jt,1
3607,21,L,3-5jt,6
3608,52,L,3-5jt,2
3609,38,P,1-3jt,6
3610,56,L,5-10jt,0
3611,27,P,3-5jt,5
3612,35,P,1-3jt,6
3613,46,P,5-10jt,3
3614,34,P,3-5jt,0
3615,60,L,5-10jt,3
3616,33,L,1-3jt,2
3617,42,L,3-5jt,3
3618,25,L,5-10jt,4
3619,35,P,5-10jt,4
3620,51,L,5-10jt,6
3621,24,P,1-3jt,2
3622,21,P,5-10jt,1
3623,49,L,1-3jt,4
3624,36,P,1-3jt,2
3625,42,P,3-5jt,3
3626,30,L,3-5jt,5
3627,25,P,3-5jt,2
3628,26,L,1-3jt,5
3629,20,L,5-10jt,4
3630,58,L,5-10jt,3
3631,22,P,5-10jt,0
3632,41,P,1-3jt,5
3633,20,L,1-3jt,0
3634,56,P,1-3jt,0
3635,59,L,3-5jt,2
3636,53,L,5-10jt,2
3637,40,P,5-10jt,4
3638,47,L,5-10jt,6
3639,53,L,3-5jt,2
3640,43,P,5-10jt,6
3641,39,P,5-10jt,6
3642,38,L,3-5jt,6
3643,36,L,5-10jt,5
3644,47,L,5-10jt,2
3645,45,P,5-10jt,0
3646,18,L,5-10jt,3
3647,22,P,1-3jt,5
3648,55,L,3-5jt,1
3649,48,L,3-5jt,4
3650,32,L,3-5jt,5
3651,48,P,5-10jt,6
3652,46,P,1-3jt,4
3653,21,P,5-10jt,2
3654,30,L,1-3jt,1
3655,54,L,1-3jt,4
3656,36,L,1-3jt,2
3657,47,P,3-5jt,6
3658,32,P,5-10jt,4
3659,53,P,5-10jt,5
3660,44,L,1-3jt,0
3661,38,L,3-5jt,4
3662,25,L,5-10jt,1
3663,22,P,3-5jt,1
3664,53,L,3-5jt,6
3665,48,P,3-5jt,4
3666,56,P,5-10jt,5
3667,23,L,1-3jt,0
3668,40,P,1-3jt,6
3669,27,L,5-10jt,5
3670,21,L,3-5jt,3
3671,54,P,5-10jt,2
3672,43,P,3-5jt,3
3673,35,P,5-10jt,5
3674,50,L,5-10jt,4
3675,19,L,5-10jt,6
3676,42,L,3-5jt,2
3677,36,P,1-3jt,0
3678,27,P,3-5jt,2
3679,56,L,3-5jt,4
3680,17,P,5-10jt,4
3681,52,P,1-3jt,0
3682,26,P,5-10jt,3
3683,59,L,5-10jt,4
3684,19,L,1-3jt,1
3685,38,P,3-5jt,3
3686,33,L,5-10jt,2
3687,24,L,5-10jt,0
3688,26,L,1-3jt,5
3689,37,L,5-10jt,4
3690,46,L,3-5jt,5
3691,56,P,5-10jt,4
3692,33,L,3-5jt,6
3693,60,L,3-5jt,0
3694,53,P,5-10jt,3
3695,55,P,1-3jt,6
3696,34,L,1-3jt,1
3697,42,P,5-10jt,0
3698,36,L,5-10jt,2
3699,26,P,1-3jt,1
3700,35,L,1-3jt,5
3701,34,P,3-5jt,2
3702,33,P,3-5jt,0
3703,27,P,1-3jt,2
3704,32,P,5-10jt,3
3705,38,L,5-10jt,3
3706,48,P,5-10jt,0
3707,59,L,5-10jt,0
3708,54,L,3-5jt,5
3709,60,P,1-3jt,0
3710,37,L,3-5jt,6
3711,57,L,1-3jt,6
3712,55,P,3-5jt,4
3713,24,P,3-5jt,1
3714,18,L,5-10jt,3
3715,54,P,1-3jt,6
3716,31,L,3-5jt,0
3717,53,P,5-10jt,6
3718,25,P,5-10jt,2
3719,41,P,3-5jt,0
3720,57,L,3-5jt,0
3721,29,L,5-10jt,3
3722,44,P,5-10jt,1
3723,60,P,1-3jt,6
3724,33,L,3-5jt,0
3725,26,P,3-5jt,3
3726,38,L,1-3jt,1
3727,27,P,1-3jt,1
3728,49,P,1-3jt,2
3729,47,P,3-5jt,4
3730,21,P,3-5jt,5
3731,17,L,5-10jt,3
3732,21,P,1-3jt,0
3733,46,P,1-3jt,4
3734,43,L,1-3jt,5
3735,53,L,3-5jt,3
3736,25,L,3-5jt,0
3737,41,L,1-3jt,5
3738,58,P,1-3jt,5
3739,59,P,5-10jt,2
3740,24,P,3-5jt,4
3741,47,P,5-10jt,5
3742,41,P,5-10jt,6
3743,42,P,3-5jt,6
3744,57,L,3-5jt,6
3745,37,L,5-10jt,2
3746,22,L,3-5jt,3
3747,42,L,3-5jt,2
3748,18,L,1-3jt,2
3749,23,P,1-3jt,5
3750,19,L,5-10jt,5
3751,60,L,5-10jt,5
3752,25,L,5-10jt,0
3753,21,L,1-3jt,4
3754,36,P,1-3jt,6
3755,21,P,1-3jt,4
3756,56,L,1-3jt,3
3757,27,L,3-5jt,0
3758,40,L,5-10jt,0
3759,41,P,1-3jt,2
3760,49,P,3-5jt,2
3761,58,P,3-5jt,6
3762,34,L,1-3jt,6
3763,22,L,3-5jt,5
3764,59,L,3-5jt,0
3765,25,L,3-5jt,5
3766,32,L,1-3jt,5
3767,37,P,1-3jt,1
3768,34,L,3-5jt,2
3769,31,L,5-10jt,4
3770,48,P,3-5jt,5
3771,35,L,3-5jt,4
3772,56,L,1-3jt,3
3773,45,P,3-5jt,3
3774,32,L,1-3jt,4
3775,41,P,1-3jt,4
3776,35,P,3-5jt,0
3777,58,P,5-10jt,1
3778,56,P,3-5jt,3
3779,57,L,3-5jt,2
3780,35,L,3-5jt,3
3781,56,L,5-10jt,3
3782,30,P,3-5jt,0
3783,29,P,1-3jt,3
3784,60,P,3-5jt,5
3785,52,P,3-5jt,6
3786,56,P,3-5jt,0
3787,53,L,3-5jt,1
3788,38,L,1-3jt,4
3789,22,L,5-10jt,0
3790,30,L,1-3jt,6
3791,17,P,5-10jt,5
3792,54,P,1-3jt,2
3793,56,L,1-3jt,6
3794,25,P,3-5jt,4
3795,39,P,1-3jt,4
3796,20,P,5-10jt,4
3797,57,L,3-5jt,1
3798,28,L,1-3jt,6
3799,36,L,3-5jt,5
3800,40,P,3-5jt,3
3801,41,P,1-3jt,0
3802,56,P,5-10jt,4
3803,33,P,1-3jt,2
3804,36,L,5-10jt,2
3805,27,P,5-10jt,4
3806,52,L,5-10jt,1
3807,22,L,1-3jt,1
3808,31,L,5-10jt,6
3809,45,P,5-10jt,1
3810,22,L,1-3jt,2
3811,39,P,5-10jt,0
3812,21,P,5-10jt,2
3813,22,L,5-10jt,0
3814,56,L,3-5jt,5
3815,60,L,5-10jt,2
3816,48,P,3-5jt,5
3817,18,P,5-10jt,2
3818,28,L,3-5jt,6
3819,42,L,1-3jt,0
3820,54,P,1-3jt,6
3821,25,L,3-5jt,0
3822,18,P,3-5jt,6
3823,57,P,3-5jt,4
3824,41,P,3-5jt,6
3825,46,L,1-3jt,6
3826,51,P,3-5jt,1
3827,57,L,5-10jt,5
3828,52,P,5-10jt,3
3829,21,L,5-10jt,2
3830,40,L,3-5jt,3
3831,60,P,3-5jt,2
3832,21,L,5-10jt,1
3833,30,P,5-10jt,3
3834,22,P,5-10jt,3
3835,17,P,1-3jt,0
3836,55,L,1-3jt,6
3837,50,P,5-10jt,4
3838,29,P,3-5jt,4
3839,42,P,5-10jt,3
3840,24,P,3-5jt,6
3841,54,P,1-3jt,0
3842,17,P,3-5jt,6
3843,38,P,3-5jt,6
3844,57,L,1-3jt,4
3845,49,L,5-10jt,1
3846,21,P,3-5jt,5
3847,28,P,3-5jt,0
3848,18,P,1-3jt,6
3849,59,L,5-10jt,4
3850,52,L,5-10jt,5
3851,26,L,5-10jt,2
3852,23,L,5-10jt,3
3853,25,L,3-5jt,1
3854,58,L,1-3jt,5
3855,40,P,1-3jt,5
3856,34,L,3-5jt,0
3857,23,L,3-5jt,0
3858,43,P,5-10jt,4
3859,34,L,1-3jt,0
3860,52,P,5-10jt,0
3861,33,P,3-5jt,2
3862,31,L,5-10jt,2
3863,29,P,5-10jt,1
3864,26,P,3-5jt,2
3865,60,P,1-3jt,4
3866,57,L,1-3jt,0
3867,54,P,1-3jt,0
3868,49,P,5-10jt,4
3869,56,L,5-10jt,4
3870,52,L,5-10jt,5
3871,32,P,5-10jt,0
3872,55,P,3-5jt,2
3873,46,P,1-3jt,6
3874,21,P,1-3jt,5
3875,22,P,5-10jt,6
3876,52,L,1-3jt,0
3877,37,P,3-5jt,2
3878,42,L,3-5jt,0
3879,40,L,5-10jt,3
3880,34,L,1-3jt,2
3881,49,L,3-5jt,6
3882,49,P,5-10jt,1
3883,59,P,5-10jt,3
3884,38,L,5-10jt,5
3885,28,L,3-5jt,3
3886,58,P,1-3jt,0
3887,58,P,3-5jt,4
3888,55,P,5-10jt,1
3889,28,P,1-3jt,1
3890,40,L,1-3jt,6
3891,24,L,5-10jt,1
3892,46,L,3-5jt,3
3893,47,L,3-5jt,6
3894,37,P,1-3jt,0
3895,18,P,3-5jt,1
3896,42,P,3-5jt,6
3897,37,L,3-5jt,1
3898,30,P,3-5jt,3
3899,37,P,3-5jt,6
3900,22,L,1-3jt,3
3901,57,P,1-3jt,4
3902,60,P,5-10jt,6
3903,36,L,5-10jt,3
3904,41,L,3-5jt,5
3905,40,P,3-5jt,0
3906,17,L,3-5jt,2
3907,21,P,1-3jt,5
3908,53,L,5-10jt,6
3909,20,P,3-5jt,5
3910,54,L,1-3jt,1
3911,39,L,3-5jt,1
3912,34,L,3-5jt,5
3913,22,L,5-10jt,4
3914,40,P,5-10jt,3
3915,28,L,3-5jt,0
3916,29,P,3-5jt,3
3917,52,P,1-3jt,3
3918,47,L,1-3jt,1
3919,58,P,1-3jt,4
3920,22,P,1-3jt,3
3921,28,P,1-3jt,4
3922,48,P,5-10jt,6
3923,37,P,1-3jt,4
3924,40,L,5-10jt,5
3925,42,L,3-5jt,1
3926,25,P,3-5jt,2
3927,35,P,5-10jt,6
3928,43,P,5-10jt,0
3929,47,L,3-5jt,0
3930,38,P,5-10jt,1
3931,22,L,3-5jt,6
3932,18,L,1-3jt,2
3933,32,L,1-3jt,2
3934,25,P,5-10jt,4
3935,40,P,3-5jt,5
3936,43,L,5-10jt,6
3937,52,L,1-3jt,6
3938,42,P,5-10jt,5
3939,47,P,5-10jt,3
3940,32,P,1-3jt,0
3941,37,P,3-5jt,0
3942,21,P,1-3jt,1
3943,20,P,5-10jt,0
3944,56,L,3-5jt,3
3945,54,L,1-3jt,4
3946,49,L,3-5jt,4
3947,59,L,5-10jt,3
3948,36,P,3-5jt,2
3949,46,L,1-3jt,5
3950,55,P,3-5jt,0
3951,43,L,5-10jt,0
3952,49,P,3-5jt,3
3953,19,P,5-10jt,2
3954,43,P,3-5jt,0
3955,55,P,3-5jt,4
3956,43,L,1-3jt,0
3957,28,L,3-5jt,4
3958,43,L,5-10jt,2
3959,40,L,5-10jt,3
3960,24,L,3-5jt,5
3961,35,P,3-5jt,5
3962,24,P,1-3jt,3
3963,55,L,1-3jt,0
3964,39,L,5-10jt,2
3965,43,L,5-10jt,2
3966,53,L,1-3jt,0
3967,53,P,3-5jt,5
3968,24,P,5-10jt,0
3969,49,L,1-3jt,6
3970,47,L,3-5jt,3
3971,56,L,3-5jt,0
3972,59,P,1-3jt,1
3973,27,P,1-3jt,4
3974,18,P,1-3jt,2
3975,35,P,5-10jt,6
3976,42,P,3-5jt,0
3977,52,P,5-10jt,1
3978,17,L,3-5jt,6
3979,40,L,1-3jt,1
3980,58,L,1-3jt,6
3981,41,L,5-10jt,4
3982,32,P,3-5jt,2
3983,28,L,3-5jt,0
3984,60,L,5-10jt,4
3985,57,L,1-3jt,1
3986,55,P,5-10jt,1
3987,21,P,1-3jt,4
3988,51,P,1-3jt,2
3989,51,P,1-3jt,0
3990,51,P,1-3jt,4
3991,23,L,1-3jt,1
3992,41,P,1-3jt,4
3993,30,P,5-10jt,6
3994,22,L,1-3jt,6
3995,41,L,3-5jt,4
3996,29,L,5-10jt,6
3997,31,P,3-5jt,5
3998,44,P,3-5jt,1
3999,43,L,1-3jt,1
4000,39,L,1-3jt,4
4001,39,P,5-10jt,5
4002,38,L,1-3jt,3
4003,17,L,5-10jt,0
4004,52,L,5-10jt,4
4005,34,P,3-5jt,5
4006,32,P,5-10jt,0
4007,57,P,5-10jt,6
4008,52,P,5-10jt,2
4009,57,L,3-5jt,5
4010,24,L,5-10jt,6
4011,19,L,5-10jt,6
4012,27,L,3-5jt,5
4013,25,P,5-10jt,5
4014,59,L,1-3jt,1
4015,24,P,3-5jt,4
4016,24,L,1-3jt,1
4017,47,L,3-5jt,1
4018,17,P,3-5jt,1
4019,33,P,5-10jt,5
4020,36,L,1-3jt,0
4021,41,L,5-10jt,2
4022,54,L,1-3jt,6
4023,35,L,3-5jt,4
4024,56,P,3-5jt,1
4025,49,L,3-5jt,1
4026,17,L,5-10jt,5
4027,29,L,3-5jt,1
4028,52,L,5-10jt,1
4029,55,P,5-10jt,5
4030,55,P,1-3jt,5
4031,29,L,5-10jt,3
4032,49,L,1-3jt,3
4033,47,P,3-5jt,5
4034,43,L,3-5jt,3
4035,40,P,3-5jt,4
4036,45,P,3-5jt,4
4037,58,P,1-3jt,2
4038,22,P,1-3jt,6
4039,56,P,3-5jt,5
4040,48,L,3-5jt,6
4041,48,L,5-10jt,6
4042,46,P,3-5jt,1
4043,25,P,5-10jt,1
4044,27,L,1-3jt,0
4045,26,L,1-3jt,5
4046,49,P,5-10jt,1
4047,55,L,3-5jt,3
4048,48,L,3-5jt,1
4049,42,L,3-5jt,2
4050,19,P,1-3jt,5
4051,28,P,5-10jt,4
4052,20,L,1-3jt,1
4053,36,P,5-10jt,2
4054,18,P,3-5jt,0
4055,42,L,3-5jt,6
4056,56,P,5-10jt,4
4057,55,P,3-5jt,4
4058,30,P,5-10jt,3
4059,20,P,5-10jt,0
4060,33,L,3-5jt,2
4061,29,P,5-10jt,2
4062,26,P,3-5jt,3
4063,49,P,3-5jt,2
4064,31,L,3-5jt,2
4065,52,L,5-10jt,6
4066,53,L,3-5jt,1
4067,43,P,3-5jt,1
4068,37,L,5-10jt,1
4069,31,P,1-3jt,0
4070,20,L,5-10jt,1
4071,60,P,1-3jt,6
4072,25,P,5-10jt,3
4073,44,L,5-10jt,5
4074,31,P,5-10jt,0
4075,20,L,3-5jt,6
4076,35,P,5-10jt,2
4077,57,P,1-3jt,5
4078,35,P,1-3jt,4
4079,51,P,1-3jt,2
4080,18,L,1-3jt,4
4081,18,P,1-3jt,0
4082,30,P,3-5jt,1
4083,48,L,1-3jt,3
4084,51,L,3-5jt,2
4085,45,P,1-3jt,1
4086,17,L,1-3jt,5
4087,42,P,1-3jt,1
4088,32,P,1-3jt,0
4089,46,L,1-3jt,5
4090,51,P,5-10jt,3
4091,42,P,1-3jt,0
4092,27,L,3-5jt,6
4093,43,P,5-10jt,3
4094,42,L,3-5jt,4
4095,49,P,5-10jt,3
4096,47,P,3-5jt,6
4097,56,L,3-5jt,0
4098,45,L,3-5jt,6
4099,28,L,5-10jt,0
4100,40,L,5-10jt,4
4101,38,L,3-5jt,5
4102,36,P,5-10jt,5
4103,54,P,5-10jt,6
4104,41,L,5-10jt,6
4105,46,P,3-5jt,3
4106,41,L,1-3jt,5
4107,24,P,1-3jt,5
4108,20,P,3-5jt,4
4109,47,L,1-3jt,1
4110,24,L,3-5jt,0
4111,53,L,3-5jt,0
4112,40,P,1-3jt,2
4113,34,L,3-5jt,4
4114,33,L,5-10jt,5
4115,18,L,1-3jt,3
4116,35,L,5-10jt,6
4117,27,L,1-3jt,6
4118,39,L,3-5jt,3
4119,52,L,5-10jt,5
4120,27,P,3-5jt,5
4121,53,L,5-10jt,5
4122,59,L,5-10jt,6
4123,56,L,5-10jt,6
4124,37,P,1-3jt,0
4125,49,P,1-3jt,1
4126,21,P,3-5jt,4
4127,34,L,1-3jt,6
4128,56,P,5-10jt,2
4129,58,P,3-5jt,2
4130,25,P,5-10jt,0
4131,49,P,5-10jt,1
4132,55,P,1-3jt,3
4133,20,L,1-3jt,5
4134,20,L,3-5jt,5
4135,20,P,5-10jt,3
4136,29,L,3-5jt,3
4137,30,L,5-10jt,1
4138,40,P,3-5jt,4
4139,47,L,3-5jt,3
4140,41,P,1-3jt,6
4141,42,P,1-3jt,6
4142,38,P,3-5jt,3
4143,58,P,5-10jt,5
4144,57,L,3-5jt,4
4145,48,L,3-5jt,2
4146,50,L,5-10jt,5
4147,23,P,3-5jt,2
4148,60,L,3-5jt,3
4149,40,P,5-10jt,4
4150,42,L,5-10jt,0
4151,57,L,3-5jt,1
4152,52,P,1-3jt,1
4153,25,L,5-10jt,3
4154,43,P,3-5jt,3
4155,53,P,1-3jt,4
4156,21,P,1-3jt,2
4157,41,P,1-3jt,1
4158,44,L,1-3jt,0
4159,52,P,5-10jt,5
4160,52,L,1-3jt,5
4161,33,P,3-5jt,6
4162,47,P,1-3jt,0
4163,50,P,5-10jt,0
4164,29,L,3-5jt,3
4165,59,P,3-5jt,2
4166,58,L,3-5jt,2
4167,34,P,1-3jt,6
4168,37,P,5-10jt,6
4169,47,P,3-5jt,5
4170,26,L,1-3jt,4
4171,22,P,1-3jt,2
4172,42,P,5-10jt,6
4173,24,P,3-5jt,2
4174,19,L,3-5jt,0
4175,26,P,3-5jt,6
4176,23,L,3-5jt,6
4177,23,L,1-3jt,1
4178,43,P,1-3jt,1
4179,55,L,3-5jt,0
4180,55,L,5-10jt,0
4181,36,L,5-10jt,1
4182,36,L,5-10jt,1
4183,42,L,3-5jt,3
4184,25,P,3-5jt,4
4185,24,P,1-3jt,5
4186,38,L,5-10jt,2
4187,41,P,5-10jt,1
4188,43,P,3-5jt,3
4189,30,P,3-5jt,5
4190,37,P,1-3jt,0
4191,58,P,5-10jt,3
4192,25,P,5-10jt,3
4193,35,L,1-3jt,4
4194,35,L,1-3jt,6
4195,18,P,5-10jt,1
4196,47,L,3-5jt,4
4197,55,P,3-5jt,5
4198,58,P,5-10jt,2
4199,24,L,1-3jt,5
4200,48,L,3-5jt,0
4201,38,P,1-3jt,3
4202,31,P,1-3jt,5
4203,34,P,1-3jt,0
4204,37,P,1-3jt,3
4205,37,L,5-10jt,6
4206,41,L,1-3jt,2
4207,39,P,1-3jt,5
4208,19,P,5-10jt,2
4209,29,P,5-10jt,0
4210,56,L,1-3jt,4
4211,57,P,1-3jt,4
4212,47,P,5-10jt,4
4213,54,P,5-10jt,1
4214,30,L,3-5jt,5
4215,28,L,5-10jt,6
4216,32,P,1-3jt,5
4217,56,P,3-5jt,2
4218,26,P,3-5jt,6
4219,22,L,5-10jt,3
4220,41,P,3-5jt,1
4221,56,L,5-10jt,5
4222,30,L,5-10jt,3
4223,53,P,1-3jt,5
4224,28,P,3-5jt,2
4225,36,P,1-3jt,6
4226,45,P,1-3jt,6
4227,36,L,3-5jt,3
4228,25,P,5-10jt,6
4229,41,L,1-3jt,0
4230,43,P,1-3jt,4
4231,31,P,3-5jt,1
4232,45,P,5-10jt,6
4233,55,P,5-10jt,0
4234,38,L,5-10jt,6
4235,21,L,3-5jt,3
4236,22,L,3-5jt,3
4237,43,P,3-5jt,2
4238,45,L,1-3jt,2
4239,21,L,1-3jt,5
4240,39,L,3-5jt,5
4241,19,L,1-3jt,6
4242,21,P,5-10jt,4
4243,41,L,3-5jt,2
4244,18,P,5-10jt,2
4245,29,P,5-10jt,3
4246,60,P,1-3jt,5
4247,38,L,1-3jt,5
4248,53,L,1-3jt,5
4249,60,L,3-5jt,5
4250,42,L,1-3jt,6
4251,54,L,1-3jt,6
4252,30,P,1-3jt,0
4253,39,L,5-10jt,4
4254,24,L,3-5jt,0
4255,35,P,3-5jt,0
4256,22,P,1-3jt,4
4257,44,P,5-10jt,1
4258,53,P,3-5jt,3
4259,27,L,3-5jt,5
4260,54,L,3-5jt,5
4261,50,P,3-5jt,4
4262,25,P,3-5jt,3
4263,42,L,3-5jt,6
4264,46,L,3-5jt,4
4265,55,L,3-5jt,5
4266,45,L,3-5jt,2
4267,45,P,1-3jt,6
4268,36,L,5-10jt,6
4269,48,L,5-10jt,2
4270,34,P,5-10jt,0
4271,37,L,5-10jt,1
4272,52,P,1-3jt,6
4273,34,P,1-3jt,2
4274,29,L,3-5jt,6
4275,40,P,3-5jt,2
4276,19,L,1-3jt,5
4277,33,L,1-3jt,6
4278,32,L,1-3jt,0
4279,44,P,5-10jt,2
4280,54,P,3-5jt,3
4281,28,P,3-5jt,1
4282,53,L,1-3jt,5
4283,45,P,1-3jt,4
4284,48,L,3-5jt,2
4285,39,P,3-5jt,3
4286,33,P,3-5jt,3
4287,48,L,1-3jt,0
4288,21,L,1-3jt,4
4289,22,L,1-3jt,1
4290,46,P,3-5jt,2
4291,36,P,3-5jt,4
4292,60,P,1-3jt,4
4293,26,L,5-10jt,0
4294,19,L,5-10jt,3
4295,34,L,1-3jt,3
4296,58,P,5-10jt,0
4297,60,L,3-5jt,1
4298,22,L,1-3jt,0
4299,37,P,3-5jt,3
4300,58,L,5-10jt,5
4301,31,L,1-3jt,3
4302,52,L,5-10jt,6
4303,39,P,1-3jt,4
4304,30,L,3-5jt,2
4305,37,P,5-10jt,5
4306,39,P,1-3jt,2
4307,26,P,3-5jt,0
4308,41,L,5-10jt,6
4309,48,P,3-5jt,4
4310,33,L,3-5jt,4
4311,39,P,5-10jt,4
4312,51,P,1-3jt,2
4313,56,L,3-5jt,0
4314,51,P,3-5jt,2
4315,38,L,5-10jt,6
4316,46,L,5-10jt,4
4317,53,P,3-5jt,6
4318,26,P,1-3jt,3
4319,49,P,3-5jt,1
4320,47,L,1-3jt,2
4321,17,P,5-10jt,3
4322,45,L,3-5jt,4
4323,37,P,3-5jt,3
4324,48,P,1-3jt,2
4325,60,L,3-5jt,6
4326,37,L,5-10jt,1
4327,50,P,3-5jt,6
4328,50,P,3-5jt,5
4329,46,P,3-5jt,6
4330,58,L,3-5jt,2
4331,35,L,1-3jt,2
4332,32,L,3-5jt,0
4333,42,L,3-5jt,4
4334,39,P,1-3jt,4
4335,25,L,1-3jt,6
4336,33,L,1-3jt,0
4337,44,P,3-5jt,5
4338,23,P,1-3jt,0
4339,42,L,3-5jt,6
4340,41,L,1-3jt,2
4341,57,L,1-3jt,4
4342,17,L,5-10jt,6
4343,34,P,5-10jt,1
4344,40,L,3-5jt,6
4345,45,L,5-10jt,5
4346,37,L,3-5jt,4
4347,44,P,1-3jt,1
4348,29,L,1-3jt,4
4349,39,L,5-10jt,2
4350,41,L,5-10jt,3
4351,22,L,5-10jt,2
4352,50,P,3-5jt,0
4353,23,L,3-5jt,4
4354,30,L,1-3jt,2
4355,28,L,3-5jt,1
4356,41,P,5-10jt,1
4357,52,L,5-10jt,5
4358,22,L,3-5jt,4
4359,19,L,1-3jt,0
4360,37,L,3-5jt,0
4361,58,L,3-5jt,3
4362,18,L,1-3jt,3
4363,56,P,5-10jt,6
4364,18,P,3-5jt,4
4365,32,L,1-3jt,4
4366,24,L,3-5jt,0
4367,47,P,5-10jt,3
4368,40,P,1-3jt,6
4369,43,L,5-10jt,1
4370,38,P,3-5jt,2
4371,50,L,3-5jt,2
4372,18,P,5-10jt,0
4373,57,P,3-5jt,3
4374,19,L,5-10jt,5
4375,39,L,3-5jt,4
4376,60,L,5-10jt,1
4377,39,L,1-3jt,4
4378,41,L,1-3jt,2
4379,33,P,3-5jt,2
4380,47,L,1-3jt,6
4381,29,P,3-5jt,4
4382,23,P,1-3jt,6
4383,44,P,5-10jt,1
4384,42,L,3-5jt,0
4385,43,L,3-5jt,5
4386,21,L,5-10jt,5
4387,47,L,3-5jt,1
4388,48,L,5-10jt,2
4389,24,L,1-3jt,2
4390,57,L,1-3jt,1
4391,17,P,3-5jt,5
4392,37,P,1-3jt,2
4393,30,P,3-5jt,1
4394,39,L,3-5jt,4
4395,36,L,3-5jt,3
4396,59,L,1-3jt,0
4397,26,L,3-5jt,5
4398,23,P,1-3jt,5
4399,17,L,5-10jt,5
4400,18,P,1-3jt,2
4401,49,L,5-10jt,0
4402,22,L,1-3jt,0
4403,39,L,3-5jt,4
