,Usia,Gender,Gaji,Jumlah Anak
3464,39,P,3-5jt,3
3465,26,P,1-3jt,2
3466,28,P,1-3jt,0
3467,40,P,3-5jt,5
3468,54,P,5-10jt,3
3469,21,P,1-3jt,4
3470,22,P,5-10jt,4
3471,44,P,5-10jt,0
3472,54,P,5-10jt,0
3473,52,P,5-10jt,3
3474,35,L,5-10jt,0
3475,59,L,5-10jt,2
3476,17,P,1-3jt,5
3477,59,P,5-10jt,6
3478,45,L,3-5jt,3
3479,57,L,5-10jt,0
3480,53,P,1-3jt,6
3481,42,L,1-3jt,5
3482,21,P,5-10jt,4
3483,36,L,3-5jt,3
3484,54,L,5-10jt,4
3485,56,L,3-5jt,5
3486,43,L,3-5jt,3
3487,60,P,3-5jt,1
3488,53,L,3-5jt,1
3489,30,P,1-3jt,0
3490,58,P,1-3jt,4
3491,43,L,1-3jt,2
3492,18,P,3-5jt,0
3493,23,P,3-5jt,3
3494,43,P,5-10jt,0
3495,52,P,5-10jt,1
3496,52,L,1-3jt,4
3497,42,L,5-10jt,6
3498,32,L,5-10jt,1
3499,50,L,5-10jt,5
3500,27,P,3-5jt,4
3501,31,L,1-3jt,4
3502,47,L,3-5jt,5
3503,41,P,3-5jt,1
3504,53,L,1-3jt,5
3505,37,L,5-10jt,4
3506,24,P,1-3jt,6
3507,39,P,1-3jt,2
3508,29,P,1-3jt,4
3509,20,P,3-5jt,4
3510,45,L,1-3jt,0
3511,45,P,5-10jt,6
3512,59,L,3-5jt,3
3513,39,P,3-5jt,3
3514,30,L,5-10jt,3
3515,56,L,1-3jt,6
3516,35,P,3-5jt,1
3517,46,L,3-5jt,5
3518,56,P,3-5jt,0
3519,31,P,5-10jt,3
3520,21,L,3-5jt,3
3521,52,P,1-3jt,6
3522,53,L,3-5jt,6
3523,31,P,5-10jt,4
3524,34,P,3-5jt,0
3525,52,L,1-3jt,5
3526,20,L,1-3jt,2
3527,19,L,3-5jt,1
3528,28,L,5-10jt,5
3529,52,L,5-10jt,0
3530,21,L,1-3jt,5
3531,34,P,3-5jt,1
3532,34,L,1-3jt,0
3533,23,P,3-5jt,0
3534,43,P,3-5jt,3
3535,27,P,5-10jt,4
3536,57,L,1-3jt,4
3537,42,L,1-3jt,1
3538,32,L,3-5jt,5
3539,21,L,1-3jt,0
3540,31,P,5-10jt,0
3541,22,P,3-5jt,3
3542,48,L,1-3jt,1
3543,17,P,1-3jt,1
3544,26,P,5-10jt,6
3545,33,P,5-10jt,2
3546,33,L,3-5jt,1
3547,44,P,3-5jt,4
3548,35,L,3-5jt,4
3549,33,P,3-5jt,0
3550,52,L,1-3jt,6
3551,23,P,5-10jt,2
3552,56,L,3-5jt,2
3553,25,P,1-3jt,1
3554,33,L,1-3jt,2
3555,53,P,5-10jt,0
3556,26,P,5-10jt,6
3557,38,L,3-5jt,0
3558,57,L,1-3jt,3
3559,17,P,1-3jt,3
3560,22,P,3-5jt,3
3561,40,L,1-3jt,3
3562,47,P,5-10jt,3
3563,27,P,1-3jt,0
3564,52,L,3-5jt,3
3565,21,P,3-5jt,4
3566,37,L,1-3jt,3
3567,44,L,1-3jt,5
3568,35,P,5-10jt,3
3569,23,P,5-10jt,1
3570,19,L,1-3jt,3
3571,24,L,5-10jt,2
3572,47,P,3-5jt,0
3573,28,P,3-5jt,0
3574,38,L,3-5jt,2
3575,20,L,3-5jt,4
3576,49,L,5-10jt,5
3577,42,L,1-3jt,6
3578,30,P,3-5jt,1
3579,30,P,3-5jt,6
3580,52,L,1-3jt,4
3581,56,P,5-10jt,5
3582,36,L,3-5jt,2
3583,34,L,3-5jt,4
3584,43,P,5-10jt,5
3585,60,L,3-5jt,1
3586,59,L,3-5jt,0
3587,24,L,5-10jt,1
3588,34,L,5-10jt,0
3589,55,L,5-10jt,6
3590,53,P,1-3jt,3
3591,43,P,1-3jt,6
3592,18,P,1-3jt,1
3593,21,P,1-3jt,4
3594,41,P,5-10jt,0
3595,53,P,3-5jt,1
3596,45,L,3-5jt,1
3597,33,P,5-10jt,5
3598,58,P,5-10jt,3
3599,31,P,5-10jt,0
3600,35,P,3-5jt,3
3601,39,P,3-5jt,1
3602,53,P,3-5jt,2
3603,54,P,3-5jt,2
3604,50,L,1-3jt,0
3605,22,P,5-10jt,3
3606,40,L,5-10jt,4
3607,56,P,5-10jt,0
3608,49,L,5-10jt,3
3609,39,P,3-5jt,6
3610,42,L,3-5jt,3
3611,29,L,3-5jt,4
3612,47,P,3-5jt,2
3613,44,L,3-5jt,6
3614,49,L,1-3jt,3
3615,55,L,1-3jt,3
3616,19,L,3-5jt,2
3617,50,L,5-10jt,1
3618,37,P,1-3jt,5
3619,38,P,1-3jt,6
3620,23,P,3-5jt,6
3621,35,P,5-10jt,1
3622,33,P,5-10jt,5
3623,22,P,3-5jt,0
3624,42,P,5-10jt,2
3625,17,L,3-5jt,2
3626,54,P,1-3jt,5
3627,30,P,3-5jt,2
3628,40,L,1-3jt,1
3629,34,P,1-3jt,0
3630,58,P,3-5jt,5
3631,20,L,1-3jt,3
3632,59,P,3-5jt,3
3633,40,L,1-3jt,1
3634,41,L,3-5jt,0
3635,44,P,1-3jt,1
3636,50,P,3-5jt,4
3637,59,L,1-3jt,1
3638,32,P,5-10jt,3
3639,36,P,1-3jt,5
3640,38,P,1-3jt,5
3641,47,L,3-5jt,0
3642,32,P,1-3jt,2
3643,23,P,5-10jt,1
3644,35,L,1-3jt,0
3645,45,L,3-5jt,2
3646,36,P,5-10jt,3
3647,30,L,3-5jt,6
3648,19,L,1-3jt,1
3649,54,L,3-5jt,3
3650,29,P,1-3jt,4
3651,47,L,3-5jt,4
3652,46,P,1-3jt,6
3653,58,L,3-5jt,5
3654,27,L,5-10jt,1
3655,17,L,5-10jt,6
3656,26,L,3-5jt,0
3657,47,L,1-3jt,2
3658,32,L,3-5jt,5
3659,57,L,1-3jt,5
3660,43,L,5-10jt,2
3661,27,L,1-3jt,2
3662,26,P,1-3jt,4
3663,21,L,1-3jt,3
3664,41,P,3-5jt,4
3665,51,P,1-3jt,5
3666,33,P,3-5jt,2
3667,38,L,3-5jt,0
3668,25,P,3-5jt,5
3669,22,P,1-3jt,6
3670,18,L,3-5jt,1
3671,48,L,3-5jt,2
3672,18,P,3-5jt,6
3673,42,L,3-5jt,1
3674,34,L,5-10jt,0
3675,25,L,3-5jt,2
3676,54,L,1-3jt,6
3677,22,P,1-3jt,2
3678,18,P,5-10jt,5
3679,52,L,5-10jt,2
3680,26,L,3-5jt,2
3681,50,P,5-10jt,0
3682,58,L,5-10jt,2
3683,39,L,3-5jt,2
3684,20,P,3-5jt,5
3685,55,P,5-10jt,1
3686,44,L,1-3jt,6
3687,34,P,3-5jt,5
3688,20,P,5-10jt,4
3689,42,L,5-10jt,5
3690,23,L,1-3jt,0
3691,31,L,3-5jt,1
3692,49,P,1-3jt,3
3693,20,P,3-5jt,4
3694,20,L,1-3jt,1
3695,23,P,3-5jt,6
3696,20,L,5-10jt,3
3697,26,P,5-10jt,6
3698,26,L,5-10jt,0
3699,58,P,1-3jt,1
3700,21,L,3-5jt,6
3701,45,L,5-10jt,4
3702,57,P,1-3jt,4
3703,26,L,5-10jt,5
3704,25,L,3-5jt,2
3705,60,P,5-10jt,0
3706,17,L,5-10jt,3
3707,60,L,1-3jt,3
3708,35,P,3-5jt,6
3709,32,L,1-3jt,6
3710,37,P,5-10jt,5
3711,50,L,1-3jt,5
3712,51,L,5-10jt,5
3713,18,L,5-10jt,2
3714,19,P,5-10jt,0
3715,53,P,1-3jt,2
3716,57,L,3-5jt,2
3717,37,L,1-3jt,4
3718,40,L,3-5jt,0
3719,26,P,1-3jt,3
3720,43,P,5-10jt,4
3721,60,P,3-5jt,0
3722,29,L,1-3jt,0
3723,55,P,5-10jt,0
3724,19,L,1-3jt,0
3725,17,L,3-5jt,5
3726,19,P,5-10jt,2
3727,22,P,5-10jt,5
3728,46,L,5-10jt,4
3729,48,P,5-10jt,5
3730,55,P,5-10jt,0
3731,52,L,5-10jt,6
3732,20,P,3-5jt,6
3733,38,P,5-10jt,5
3734,30,P,3-5jt,6
3735,57,P,5-10jt,6
3736,57,L,5-10jt,3
3737,21,P,1-3jt,2
3738,48,P,5-10jt,5
3739,36,L,1-3jt,4
3740,40,P,3-5jt,6
3741,33,P,5-10jt,3
3742,17,P,5-10jt,4
3743,20,P,5-10jt,5
3744,55,L,3-5jt,0
3745,45,P,5-10jt,2
3746,30,P,3-5jt,0
3747,18,P,1-3jt,2
3748,28,L,3-5jt,2
3749,49,P,5-10jt,5
3750,29,P,1-3jt,0
3751,35,P,5-10jt,5
3752,28,L,3-5jt,3
3753,41,L,3-5jt,2
3754,56,P,1-3jt,6
3755,34,L,5-10jt,2
3756,43,L,3-5jt,0
3757,60,L,5-10jt,4
3758,36,L,5-10jt,3
3759,45,L,1-3jt,2
3760,49,P,1-3jt,4
3761,40,L,5-10jt,4
3762,44,P,1-3jt,4
3763,32,L,1-3jt,4
3764,21,P,1-3jt,0
3765,19,P,3-5jt,3
3766,31,L,5-10jt,2
3767,21,L,5-10jt,2
3768,56,P,5-10jt,3
3769,47,P,5-10jt,4
3770,32,L,3-5jt,0
3771,52,P,3-5jt,5
3772,26,L,3-5jt,0
3773,24,P,5-10jt,5
3774,24,L,3-5jt,5
3775,53,P,1-3jt,1
3776,17,P,1-3jt,4
3777,22,L,3-5jt,5
3778,24,P,1-3jt,4
3779,37,L,1-3jt,0
3780,58,L,3-5jt,3
3781,34,L,5-10jt,3
3782,18,L,3-5jt,5
3783,52,P,5-10jt,4
3784,27,L,5-10jt,0
3785,55,L,1-3jt,0
3786,49,L,3-5jt,0
3787,55,P,5-10jt,6
3788,37,L,3-5jt,3
3789,39,P,1-3jt,5
3790,39,L,1-3jt,1
3791,52,P,3-5jt,2
3792,54,L,5-10jt,3
3793,56,L,3-5jt,3
3794,28,L,5-10jt,5
3795,20,L,1-3jt,4
3796,33,L,3-5jt,4
3797,42,P,5-10jt,5
3798,42,P,1-3jt,1
3799,17,P,5-10jt,6
3800,43,P,5-10jt,1
3801,37,P,3-5jt,0
3802,26,L,3-5jt,5
3803,32,L,5-10jt,3
3804,60,L,1-3jt,5
3805,51,L,3-5jt,1
3806,21,L,5-10jt,2
3807,37,P,3-5jt,5
3808,34,L,3-5jt,3
3809,45,P,1-3jt,5
3810,55,L,3-5jt,6
3811,40,L,5-10jt,0
3812,55,L,5-10jt,2
3813,49,L,5-10jt,5
3814,53,L,1-3jt,6
3815,41,P,3-5jt,1
3816,26,L,1-3jt,5
3817,19,P,1-3jt,0
3818,44,P,5-10jt,6
3819,50,L,5-10jt,5
3820,51,P,3-5jt,5
3821,20,P,5-10jt,1
3822,42,L,1-3jt,1
3823,32,P,1-3jt,4
3824,30,P,3-5jt,0
3825,17,P,3-5jt,0
3826,36,P,1-3jt,0
3827,41,P,1-3jt,5
3828,58,L,1-3jt,3
3829,19,P,5-10jt,6
3830,20,P,1-3jt,4
3831,36,P,1-3jt,0
3832,42,P,1-3jt,0
3833,60,L,5-10jt,3
3834,22,P,1-3jt,6
3835,55,P,3-5jt,1
3836,28,L,3-5jt,0
3837,54,L,3-5jt,4
3838,44,P,3-5jt,5
3839,60,P,5-10jt,3
3840,60,L,5-10jt,4
3841,46,P,3-5jt,1
3842,38,P,1-3jt,1
3843,34,L,5-10jt,4
3844,33,L,5-10jt,1
3845,24,P,1-3jt,1
3846,19,P,5-10jt,6
3847,37,L,1-3jt,1
3848,57,L,3-5jt,3
3849,36,P,5-10jt,4
3850,45,P,5-10jt,5
3851,26,P,5-10jt,6
3852,48,L,3-5jt,6
3853,53,P,5-10jt,5
3854,45,L,5-10jt,2
3855,48,L,5-10jt,0
3856,50,L,3-5jt,6
3857,30,L,3-5jt,4
3858,37,L,3-5jt,0
3859,39,L,3-5jt,3
3860,17,P,5-10jt,6
3861,50,L,3-5jt,0
3862,27,P,1-3jt,0
3863,33,P,1-3jt,6
3864,48,L,5-10jt,2
3865,33,L,1-3jt,3
3866,29,P,1-3jt,4
3867,50,L,3-5jt,6
3868,58,P,1-3jt,6
3869,34,P,1-3jt,1
3870,42,P,5-10jt,1
3871,29,L,3-5jt,6
3872,53,L,3-5jt,5
3873,42,L,1-3jt,2
3874,21,P,1-3jt,3
3875,19,P,5-10jt,5
3876,40,L,3-5jt,3
3877,42,L,1-3jt,3
3878,24,L,5-10jt,0
3879,49,P,1-3jt,5
3880,47,L,5-10jt,3
3881,28,L,3-5jt,3
3882,44,P,5-10jt,6
3883,27,P,3-5jt,0
3884,28,P,5-10jt,3
3885,30,P,1-3jt,3
3886,51,L,3-5jt,3
3887,51,P,3-5jt,6
3888,35,P,3-5jt,2
3889,31,P,3-5jt,5
3890,56,P,5-10jt,6
3891,19,L,5-10jt,1
3892,47,P,5-10jt,1
3893,20,P,5-10jt,4
3894,29,L,5-10jt,1
3895,34,L,3-5jt,6
3896,60,L,5-10jt,3
3897,38,L,1-3jt,2
3898,58,P,3-5jt,1
3899,40,P,3-5jt,2
3900,42,L,1-3jt,1
3901,53,L,3-5jt,1
3902,39,P,1-3jt,3
3903,53,P,5-10jt,2
3904,48,P,5-10jt,1
3905,44,P,3-5jt,3
3906,53,L,5-10jt,0
3907,22,P,5-10jt,0
3908,46,L,5-10jt,4
3909,46,P,1-3jt,5
3910,42,P,3-5jt,6
3911,32,P,5-10jt,6
3912,59,P,5-10jt,2
3913,23,L,1-3jt,4
3914,32,L,3-5jt,5
3915,59,L,3-5jt,6
3916,34,P,1-3jt,0
3917,59,L,1-3jt,0
3918,43,P,3-5jt,6
3919,44,P,3-5jt,1
3920,53,P,5-10jt,2
3921,42,L,5-10jt,1
3922,19,L,3-5jt,2
3923,50,L,5-10jt,6
3924,23,L,3-5jt,0
3925,18,P,5-10jt,2
3926,21,P,3-5jt,4
3927,44,P,3-5jt,5
3928,40,L,5-10jt,3
3929,18,P,3-5jt,1
3930,53,P,3-5jt,2
3931,25,L,1-3jt,1
3932,46,L,3-5jt,6
3933,31,L,1-3jt,5
3934,49,L,3-5jt,5
3935,42,P,1-3jt,6
3936,30,P,5-10jt,6
3937,31,L,1-3jt,4
3938,26,P,5-10jt,5
3939,28,P,5-10jt,0
3940,47,L,3-5jt,2
3941,30,P,1-3jt,0
3942,57,L,1-3jt,5
3943,35,P,1-3jt,1
3944,35,L,3-5jt,1
3945,29,L,5-10jt,2
3946,17,P,5-10jt,3
3947,46,P,1-3jt,0
3948,47,P,3-5jt,5
3949,56,P,3-5jt,2
3950,49,L,3-5jt,5
3951,23,P,3-5jt,3
3952,19,L,5-10jt,6
3953,56,L,3-5jt,5
3954,19,L,3-5jt,0
3955,41,P,1-3jt,1
3956,54,P,3-5jt,6
3957,37,P,1-3jt,0
3958,21,P,5-10jt,6
3959,20,P,3-5jt,4
3960,53,L,5-10jt,5
3961,40,P,1-3jt,1
3962,45,L,3-5jt,5
3963,18,P,1-3jt,4
3964,60,L,1-3jt,4
3965,17,L,3-5jt,4
3966,35,L,5-10jt,1
3967,18,L,3-5jt,1
3968,20,L,5-10jt,2
3969,58,P,1-3jt,6
3970,55,P,5-10jt,5
3971,30,P,3-5jt,1
3972,57,P,1-3jt,4
3973,44,P,5-10jt,3
3974,57,P,5-10jt,0
3975,19,P,3-5jt,1
3976,22,P,5-10jt,1
3977,35,P,5-10jt,4
3978,57,L,1-3jt,0
3979,58,L,5-10jt,0
3980,27,L,1-3jt,1
3981,25,P,5-10jt,0
3982,32,L,5-10jt,1
3983,43,L,1-3jt,5
3984,33,P,3-5jt,5
3985,42,L,3-5jt,2
3986,33,L,3-5jt,1
3987,29,P,1-3jt,3
3988,18,L,1-3jt,4
3989,40,L,5-10jt,3
3990,51,L,5-10jt,5
3991,41,P,3-5jt,4
3992,32,P,1-3jt,5
3993,54,P,3-5jt,2
3994,33,L,5-10jt,1
3995,51,L,1-3jt,4
3996,23,L,1-3jt,1
3997,30,P,1-3jt,5
3998,40,L,1-3jt,4
3999,30,P,5-10jt,2
4000,34,L,1-3jt,4
4001,50,P,3-5jt,6
4002,60,L,5-10jt,3
4003,48,P,3-5jt,0
4004,36,L,5-10jt,2
4005,56,P,3-5jt,5
4006,59,P,5-10jt,0
4007,60,L,1-3jt,0
4008,52,L,1-3jt,1
4009,19,P,3-5jt,1
4010,23,P,5-10jt,2
4011,60,L,1-3jt,5
4012,31,L,5-10jt,0
4013,47,P,3-5jt,1
4014,38,L,1-3jt,0
4015,50,P,5-10jt,1
4016,34,L,1-3jt,1
4017,27,P,1-3jt,4
4018,20,P,1-3jt,0
4019,27,P,5-10jt,3
4020,59,L,3-5jt,0
4021,19,P,1-3jt,6
4022,40,P,5-10jt,1
4023,44,P,5-10jt,0
4024,20,P,3-5jt,2
4025,24,L,5-10jt,0
4026,60,P,1-3jt,1
4027,50,P,5-10jt,4
4028,30,P,5-10jt,3
4029,33,P,1-3jt,4
4030,38,P,3-5jt,6
4031,58,L,5-10jt,3
4032,36,P,5-10jt,5
4033,19,L,1-3jt,2
4034,36,P,5-10jt,4
4035,60,P,5-10jt,3
4036,20,L,1-3jt,1
4037,55,L,1-3jt,4
4038,50,L,5-10jt,2
4039,40,L,1-3jt,5
4040,32,P,5-10jt,1
4041,20,L,1-3jt,2
4042,21,L,3-5jt,5
4043,51,P,5-10jt,0
4044,40,L,3-5jt,0
4045,51,L,3-5jt,4
4046,18,P,3-5jt,5
4047,42,L,1-3jt,6
4048,60,L,1-3jt,3
4049,56,P,1-3jt,2
4050,28,L,3-5jt,1
4051,54,L,1-3jt,3
4052,42,L,5-10jt,3
4053,55,L,3-5jt,4
4054,25,P,5-10jt,2
4055,46,P,3-5jt,4
4056,47,L,1-3jt,5
4057,17,P,5-10jt,1
4058,52,L,5-10jt,6
4059,35,P,1-3jt,6
4060,33,P,5-10jt,0
4061,22,P,3-5jt,6
4062,58,P,5-10jt,4
4063,32,L,1-3jt,2
4064,31,L,3-5jt,3
4065,47,P,3-5jt,3
4066,25,L,3-5jt,2
4067,51,P,3-5jt,4
4068,24,P,3-5jt,2
4069,60,P,3-5jt,1
4070,59,L,3-5jt,4
4071,59,P,1-3jt,3
4072,50,L,3-5jt,1
4073,43,P,5-10jt,6
4074,22,P,3-5jt,5
4075,18,P,5-10jt,4
4076,33,P,5-10jt,2
4077,31,L,1-3jt,6
4078,37,P,3-5jt,4
4079,20,P,5-10jt,3
4080,41,L,3-5jt,6
4081,46,L,5-10jt,6
4082,21,L,3-5jt,2
4083,29,L,1-3jt,4
4084,55,L,5-10jt,4
4085,47,P,1-3jt,0
4086,29,L,5-10jt,0
4087,55,P,1-3jt,0
4088,20,L,5-10jt,6
4089,49,L,3-5jt,1
4090,33,P,1-3jt,0
4091,58,L,3-5jt,4
4092,38,L,5-10jt,3
4093,36,L,5-10jt,5
4094,25,P,5-10jt,5
4095,22,L,1-3jt,1
4096,24,P,1-3jt,0
4097,18,L,5-10jt,2
4098,56,L,5-10jt,5
4099,52,P,5-10jt,3
4100,44,P,5-10jt,5
4101,37,L,1-3jt,3
4102,18,P,5-10jt,0
4103,17,L,3-5jt,0
4104,33,P,3-5jt,3
4105,49,P,3-5jt,3
4106,47,L,5-10jt,5
4107,39,P,3-5jt,3
4108,31,P,1-3jt,1
4109,40,L,3-5jt,1
4110,31,P,3-5jt,0
4111,39,L,1-3jt,4
4112,26,P,5-10jt,1
4113,52,P,5-10jt,5
4114,50,P,3-5jt,6
4115,59,P,1-3jt,1
4116,30,P,5-10jt,6
4117,26,L,3-5jt,4
4118,23,P,1-3jt,3
4119,29,P,5-10jt,5
4120,40,L,3-5jt,3
4121,21,P,1-3jt,4
4122,57,P,1-3jt,4
4123,50,L,5-10jt,2
4124,18,P,1-3jt,0
4125,28,L,5-10jt,1
4126,44,P,3-5jt,5
4127,23,L,3-5jt,2
4128,33,P,5-10jt,4
4129,17,L,5-10jt,1
4130,42,P,3-5jt,2
4131,33,L,5-10jt,6
4132,33,P,5-10jt,1
4133,52,L,1-3jt,1
4134,39,L,1-3jt,2
4135,21,L,1-3jt,5
4136,51,P,3-5jt,5
4137,33,L,1-3jt,3
4138,44,P,1-3jt,6
4139,46,L,1-3jt,3
4140,19,P,5-10jt,0
4141,32,L,1-3jt,0
4142,56,P,1-3jt,4
4143,57,P,1-3jt,0
4144,18,L,3-5jt,0
4145,48,L,1-3jt,6
4146,44,L,1-3jt,2
4147,36,L,3-5jt,6
4148,44,L,3-5jt,0
4149,27,P,3-5jt,6
4150,19,P,5-10jt,0
4151,30,L,1-3jt,0
4152,48,L,3-5jt,5
4153,37,L,1-3jt,5
4154,56,L,3-5jt,1
4155,21,P,1-3jt,4
4156,44,P,5-10jt,3
4157,53,L,3-5jt,5
4158,52,L,5-10jt,5
4159,30,P,1-3jt,6
4160,33,P,5-10jt,2
4161,24,L,1-3jt,3
4162,45,P,5-10jt,0
4163,60,L,1-3jt,6
4164,45,P,3-5jt,0
4165,40,P,3-5jt,2
4166,56,L,5-10jt,4
4167,47,L,5-10jt,6
4168,17,P,3-5jt,3
4169,48,P,5-10jt,2
4170,25,L,5-10jt,0
4171,48,L,5-10jt,5
4172,60,P,1-3jt,0
4173,50,P,5-10jt,4
4174,40,L,5-10jt,1
4175,39,P,5-10jt,2
4176,30,L,1-3jt,3
4177,58,P,1-3jt,6
4178,43,L,5-10jt,5
4179,31,L,5-10jt,6
4180,21,L,5-10jt,1
4181,25,P,3-5jt,2
4182,32,P,1-3jt,6
4183,25,P,5-10jt,0
4184,35,L,3-5jt,1
4185,60,P,3-5jt,2
4186,39,L,3-5jt,2
4187,22,L,3-5jt,1
4188,48,P,1-3jt,5
4189,36,L,3-5jt,0
4190,60,L,1-3jt,2
4191,41,L,3-5jt,2
4192,23,P,5-10jt,3
4193,53,L,5-10jt,1
4194,24,P,3-5jt,6
4195,18,P,1-3jt,2
4196,33,P,5-10jt,0
4197,25,P,1-3jt,3
4198,51,L,3-5jt,1
4199,29,P,3-5jt,5
4200,40,P,3-5jt,4
4201,19,L,3-5jt,0
4202,19,P,3-5jt,2
4203,46,L,5-10jt,0
4204,60,L,1-3jt,0
4205,46,L,5-10jt,3
4206,21,L,5-10jt,6
4207,26,L,1-3jt,3
4208,34,P,3-5jt,3
4209,38,P,1-3jt,1
4210,36,P,1-3jt,5
4211,56,L,5-10jt,1
4212,33,L,5-10jt,4
4213,38,P,5-10jt,4
4214,58,L,3-5jt,2
4215,49,L,3-5jt,5
4216,48,L,5-10jt,4
4217,41,L,1-3jt,5
4218,42,L,3-5jt,0
4219,40,L,1-3jt,1
4220,53,P,1-3jt,1
4221,23,L,3-5jt,3
4222,18,P,1-3jt,5
4223,23,P,5-10jt,1
4224,19,P,3-5jt,0
4225,56,L,5-10jt,2
4226,21,P,3-5jt,2
4227,38,P,5-10jt,1
4228,60,P,5-10jt,1
4229,48,P,5-10jt,2
4230,60,L,5-10jt,5
4231,40,L,3-5jt,4
4232,42,P,3-5jt,5
4233,44,P,5-10jt,6
4234,17,L,3-5jt,3
4235,43,L,3-5jt,2
4236,50,P,3-5jt,6
4237,39,L,1-3jt,6
4238,47,P,1-3jt,5
4239,34,L,5-10jt,6
4240,56,P,3-5jt,1
4241,54,P,3-5jt,3
4242,47,L,1-3jt,0
4243,50,L,5-10jt,4
4244,32,P,3-5jt,6
4245,43,L,3-5jt,2
4246,30,L,5-10jt,2
4247,56,P,1-3jt,3
4248,17,L,3-5jt,2
4249,32,P,5-10jt,6
4250,57,P,5-10jt,5
4251,29,L,5-10jt,2
4252,32,L,1-3jt,1
4253,56,L,1-3jt,4
4254,29,P,1-3jt,2
4255,56,L,3-5jt,0
4256,58,P,1-3jt,4
4257,50,P,5-10jt,4
4258,33,L,1-3jt,4
4259,35,P,3-5jt,0
4260,21,L,1-3jt,3
4261,36,L,1-3jt,4
4262,57,P,5-10jt,4
4263,48,L,3-5jt,4
4264,25,L,1-3jt,5
4265,44,P,3-5jt,2
4266,58,P,1-3jt,6
4267,52,L,5-10jt,5
4268,54,L,3-5jt,3
4269,54,L,3-5jt,3
4270,52,L,1-3jt,2
4271,33,P,3-5jt,1
4272,27,L,1-3jt,2
4273,54,L,5-10jt,3
4274,21,L,1-3jt,1
4275,42,P,5-10jt,3
4276,43,P,1-3jt,6
4277,21,P,3-5jt,5
4278,53,L,5-10jt,4
4279,34,L,3-5jt,5
4280,28,P,3-5jt,6
4281,48,P,1-3jt,3
4282,36,P,3-5jt,1
4283,26,L,1-3jt,6
4284,38,L,1-3jt,4
4285,31,L,5-10jt,6
4286,38,L,5-10jt,4
4287,31,P,5-10jt,6
4288,59,L,1-3jt,2
4289,28,L,1-3jt,0
4290,51,P,3-5jt,2
4291,58,P,5-10jt,0
4292,34,L,3-5jt,1
4293,40,L,5-10jt,1
4294,33,L,3-5jt,2
4295,44,P,3-5jt,1
4296,48,L,5-10jt,3
4297,59,L,3-5jt,6
4298,59,P,1-3jt,3
4299,44,P,5-10jt,6
4300,32,P,5-10jt,6
4301,47,L,3-5jt,2
4302,21,L,5-10jt,3
4303,19,L,3-5jt,2
4304,58,L,1-3jt,0
4305,37,P,5-10jt,5
4306,59,L,5-10jt,2
4307,58,L,3-5jt,0
4308,39,L,1-3jt,3
4309,34,L,5-10jt,0
4310,36,L,5-10jt,4
4311,53,P,3-5jt,3
4312,52,P,5-10jt,2
4313,40,P,3-5jt,2
4314,56,L,3-5jt,0
4315,45,P,1-3jt,6
4316,53,L,1-3jt,6
4317,47,P,5-10jt,0
4318,43,P,3-5jt,4
4319,46,L,5-10jt,5
4320,22,P,5-10jt,5
4321,56,P,5-10jt,2
4322,35,L,3-5jt,3
4323,34,L,1-3jt,1
4324,21,L,5-10jt,5
4325,51,L,5-10jt,2
4326,60,P,5-10jt,1
4327,60,P,5-10jt,4
4328,34,P,1-3jt,6
4329,49,L,5-10jt,3
4330,47,P,5-10jt,2
4331,37,P,1-3jt,3
4332,40,P,5-10jt,0
4333,25,P,3-5jt,4
4334,18,P,3-5jt,5
4335,28,L,5-10jt,0
4336,56,P,5-10jt,1
4337,46,P,1-3jt,1
4338,30,L,5-10jt,5
4339,59,P,1-3jt,6
4340,51,P,1-3jt,4
4341,25,L,3-5jt,1
4342,24,L,3-5jt,6
4343,60,P,1-3jt,2
4344,26,P,5-10jt,4
4345,27,P,5-10jt,3
4346,18,L,5-10jt,2
4347,60,L,1-3jt,6
4348,22,P,3-5jt,3
4349,29,P,5-10jt,0
4350,55,L,3-5jt,6
4351,59,L,3-5jt,2
4352,25,L,5-10jt,0
4353,37,L,1-3jt,1
4354,26,P,3-5jt,0
4355,47,P,3-5jt,3
4356,41,P,3-5jt,5
4357,28,P,5-10jt,1
4358,50,L,3-5jt,3
4359,27,L,1-3jt,1
4360,55,P,5-10jt,1
4361,60,L,3-5jt,5
4362,52,L,1-3jt,5
4363,36,P,1-3jt,1
4364,40,P,3-5jt,0
4365,21,P,3-5jt,3
4366,20,P,5-10jt,3
4367,40,P,5-10jt,0
4368,40,P,1-3jt,3
4369,23,P,1-3jt,2
4370,42,P,1-3jt,5
4371,57,L,1-3jt,1
4372,35,P,5-10jt,3
4373,19,L,1-3jt,4
4374,22,L,5-10jt,1
4375,46,P,1-3jt,4
4376,28,P,1-3jt,4
4377,20,L,3-5jt,1
4378,46,L,3-5jt,0
4379,51,L,1-3jt,4
4380,43,L,3-5jt,0
4381,27,L,3-5jt,3
4382,30,P,1-3jt,4
4383,27,P,5-10jt,2
4384,34,L,1-3jt,3
4385,26,P,3-5jt,0
4386,55,L,1-3jt,1
4387,35,L,3-5jt,3
4388,58,L,3-5jt,5
4389,31,P,1-3jt,1
4390,59,P,3-5jt,5
4391,35,P,3-5jt,6
4392,39,P,1-3jt,3
4393,58,L,5-10jt,4
4394,56,L,5-10jt,6
